"pointID","scenario","year","mat","map","gsp","mtcm","mmin","mtwm","mmax","sday","ffp","dd5","gsdd5","d100","dd0","smrpb","smrsprpb","mukey","SP_PA","SP_IV","SA_PA","SA_IV","LL_PA","LL_IV","PD_PA","PD_IV","LP_PA","LP_IV","SI","SISP","r_SDI"
16,"HADCM3_B2",2060,17.6,1351,771,7.1,0.3,28.3,34.4,85,234,4679,4062,37,2,1.48,1.74,"811310",0.205,2.08049974872455,0.235,1.35747489984152,0.485,17.4383329314466,0.565,12.3811179517643,0.735,44.0752069511229,73.7032952380952,"PIPA2",0.93619433996967
16,"HADCM3_B2",2090,18.8,1335,738,5.4,-1.4,29.8,35.9,70,258,5134,4707,41,8,1.42,1.58,"811310",0.335,10.7832051794129,0.24,6.42950526198665,0.28,15.1297458038014,0.4,11.6873795825218,0.435,46.8709862453635,78.6433380952381,"PIPA2",0.791919756720372
17,"CGCM3_A1B",1990,15.6,1211,655,4.3,-2,25.8,31.9,96,204,4005,3381,59,21,1.24,1.54,"811288",0.215,0.058922424435229,0.45,3.40288122272533,0.975,35.6188420005489,0.855,0.277935875368068,0.865,36.6589548885823,83.2792333333334,"PIPA2",1
17,"CGCM3_A1B",2030,16.8,1258,691,4.4,-1.6,27.1,32.7,87,233,4432,3902,56,15,1.24,1.59,"811288",0.21,2.97572726467575,0.31,3.80286428546867,0.575,16.3654168904316,0.485,1.22867139170516,0.585,45.5142739205707,73.7277666666667,"PIPA2",0.851142707036475
17,"CGCM3_A1B",2060,18.2,1227,636,6.2,0.1,28.3,34.3,76,246,4885,4338,38,4,1.22,1.59,"811288",0.28,8.15985260222486,0.41,5.69283072605357,0.325,10.0354084746417,0.405,2.2944207538664,0.61,45.7960055556609,74.4831666666666,"PIPA2",0.867102748585495
17,"CGCM3_A1B",2090,18.6,1316,690,5.7,-0.4,29,35.1,75,251,5038,4557,41,6,1.25,1.66,"811288",0.315,7.62898891385489,0.36,6.11577159373659,0.375,19.3921046466374,0.395,9.56457499830461,0.465,43.3152367278509,74.7135666666666,"PIPA2",0.801545056528985
17,"CGCM3_A2",1990,15.6,1211,655,4.3,-2,25.8,31.9,96,204,4005,3381,59,21,1.24,1.54,"811288",0.215,0.058922424435229,0.45,3.40288122272533,0.975,35.6188420005489,0.855,0.277935875368068,0.865,36.6589548885823,83.2792333333334,"PIPA2",1
17,"CGCM3_A2",2030,17.3,1189,653,5,-1.1,27.4,33.7,85,232,4586,4003,51,11,1.36,1.71,"811288",0.215,1.79599045159678,0.335,5.8253242491779,0.5,13.5954466089216,0.505,5.4062857818991,0.61,42.8762650486593,75.1004,"PIPA2",0.864913347573654
17,"CGCM3_A2",2060,17.8,1277,669,5.6,-0.5,28.6,34.8,82,240,4773,4261,44,8,1.28,1.76,"811288",0.24,6.68821532059159,0.385,9.01863204683094,0.39,14.268477853082,0.365,8.54268852545266,0.6,47.5577915572846,75.6579,"PIPA2",0.853952589038758
17,"CGCM3_A2",2090,20,1180,655,7,1,30.3,36.4,60,271,5495,5072,34,1,1.37,2,"811288",0.3,3.61049788730015,0.4,13.0554487252182,0.245,15.8765755743394,0.335,8.67932463499575,0.39,35.6522678461004,74.5135333333333,"PIPA2",0.75863935693389
17,"CGCM3_B1",1990,15.6,1211,655,4.3,-2,25.8,31.9,96,204,4005,3381,59,21,1.24,1.54,"811288",0.215,0.058922424435229,0.45,3.40288122272533,0.975,35.6188420005489,0.855,0.277935875368068,0.865,36.6589548885823,83.2792333333334,"PIPA2",1
17,"CGCM3_B1",2030,16.9,1174,641,3.8,-2.6,27.2,33.4,88,225,4476,3908,57,20,1.49,2,"811288",0.265,4.14775362978314,0.215,9.92889232436877,0.24,10.185390362627,0.305,7.07830370862254,0.345,30.3951328050898,75.0294666666666,"PIPA2",0.700421099975935
17,"CGCM3_B1",2060,17.3,1190,661,5.3,-0.9,27.5,33.3,85,230,4599,4033,42,11,1.18,1.47,"811288",0.26,1.86291919226663,0.41,5.87326539770669,0.525,16.3052070622826,0.575,0.593998271046067,0.635,37.3565899999484,72.9396,"PIPA2",0.886561204780367
17,"CGCM3_B1",2090,17.6,1296,715,6.4,0.1,27.9,33.4,84,230,4681,4088,41,4,1.31,1.41,"811288",0.135,2.63551413513905,0.42,2.78694982334097,0.775,12.7533721911504,0.62,1.84240981278783,0.775,40.9741734712053,72.9305,"PIPA2",0.930721264791084
17,"GFDLCM21_A2",1990,15.6,1211,655,4.3,-2,25.8,31.9,96,204,4005,3381,59,21,1.24,1.54,"811288",0.215,0.058922424435229,0.45,3.40288122272533,0.975,35.6188420005489,0.855,0.277935875368068,0.865,36.6589548885823,83.2792333333334,"PIPA2",1
17,"GFDLCM21_A2",2030,16.9,1362,774,5.5,-1,26.8,32.6,87,230,4444,3877,47,8,1.28,1.56,"811288",0.1,0.934747933958601,0.355,3.41986987944258,0.83,14.4235339408845,0.66,2.82846248527192,0.8,36.8261928493066,70.0946666666666,"PIPA2",0.947312779619202
17,"GFDLCM21_A2",2060,17.7,1340,776,5.5,-0.9,28.3,34,81,243,4738,4234,48,7,1.5,1.81,"811288",0.16,6.11743422541219,0.37,10.9041195116811,0.41,27.0062545544391,0.51,12.2338541442053,0.585,45.5109811412538,72.3708666666666,"PIPA2",0.849611032118449
17,"GFDLCM21_A2",2090,20.1,1380,765,8.6,2.2,31.1,37.3,66,261,5564,5057,25,1,1.35,1.75,"811288",0.275,5.10792807081051,0.425,23.3980670044563,0.385,22.4420904670524,0.37,8.67840527695385,0.54,43.3709432823884,74.7072666666666,"PIPA2",0.832558198603487
17,"GFDLCM21_B1",1990,15.6,1211,655,4.3,-2,25.8,31.9,96,204,4005,3381,59,21,1.24,1.54,"811288",0.215,0.058922424435229,0.45,3.40288122272533,0.975,35.6188420005489,0.855,0.277935875368068,0.865,36.6589548885823,83.2792333333334,"PIPA2",1
17,"GFDLCM21_B1",2030,16.8,1329,723,6.4,0.1,27.3,33.4,86,227,4377,3791,42,5,1.22,1.57,"811288",0.145,1.15613504547686,0.43,3.37938896923985,0.9,15.2439895945087,0.78,0.386533037586214,0.825,37.6833001182165,70.5834666666666,"PIPA2",0.974483839984914
17,"GFDLCM21_B1",2060,17.2,1352,781,5.4,-0.8,27.5,33.4,86,232,4561,3978,47,8,1.4,1.89,"811288",0.115,4.24182822829272,0.34,7.78798263529996,0.58,23.9772820694,0.54,8.38754693315355,0.64,43.3100039398966,68.5726,"PIPA2",0.87080312511371
17,"GFDLCM21_B1",2090,18,1400,786,5.2,-1.3,27.8,33.8,77,249,4804,4210,41,9,1.43,1.8,"811288",0.185,7.24906406980172,0.33,8.71411841242275,0.47,24.9694271851909,0.465,12.1531567696269,0.605,47.8186798381816,72.1711666666666,"PIPA2",0.856259041152672
17,"HADCM3_A2",1990,15.6,1211,655,4.3,-2,25.8,31.9,96,204,4005,3381,59,21,1.24,1.54,"811288",0.215,0.058922424435229,0.45,3.40288122272533,0.975,35.6188420005489,0.855,0.277935875368068,0.865,36.6589548885823,83.2792333333334,"PIPA2",1
17,"HADCM3_A2",2030,17.3,1199,602,5.6,-0.8,28.2,34.9,86,228,4585,4052,45,7,1.12,1.36,"811288",0.395,6.24131302763371,0.395,3.76569221476586,0.295,6.34931470678477,0.27,0.129898588058825,0.59,35.9738629976267,74.7928,"PIPA2",0.858689404696293
17,"HADCM3_A2",2060,18.2,1311,691,5.4,-1.1,29.6,36.1,79,248,4912,4498,47,9,1.34,1.39,"811288",0.325,7.95340276596037,0.325,4.28090945391401,0.255,13.0505222754041,0.285,5.6626937122926,0.45,45.271077550158,76.9873666666666,"PIPA2",0.77668881802785
17,"HADCM3_A2",2090,20.3,1388,778,7,0.4,32.1,38.8,65,261,5642,5230,35,1,1.6,2.1,"811288",0.295,9.55436669555719,0.385,16.9069005879672,0.375,27.7721463029483,0.385,17.6789203939615,0.41,45.7042604321683,74.8324666666666,"PIPA2",0.774352281803764
17,"HADCM3_B2",1990,15.6,1211,655,4.3,-2,25.8,31.9,96,204,4005,3381,59,21,1.24,1.54,"811288",0.215,0.058922424435229,0.45,3.40288122272533,0.975,35.6188420005489,0.855,0.277935875368068,0.865,36.6589548885823,83.2792333333334,"PIPA2",1
17,"HADCM3_B2",2030,17.1,1192,659,4.9,-1.5,28.2,34.2,87,229,4523,4003,48,16,1.16,1.43,"811288",0.325,3.27441489643472,0.25,4.15233855688519,0.31,14.1742482838132,0.32,0.231972615566108,0.47,29.8315526963499,72.8676333333333,"PIPA2",0.787032815559353
17,"HADCM3_B2",2060,17.6,1350,771,7.1,0.3,28.3,34.4,85,235,4683,4065,37,2,1.49,1.74,"811288",0.13,2.37618930695878,0.39,6.82325947167937,0.61,23.8716898718417,0.585,11.5898816075248,0.745,42.420742440523,69.0719666666666,"PIPA2",0.92011056897219
17,"HADCM3_B2",2090,18.9,1335,738,5.5,-1.4,29.8,35.9,70,258,5135,4707,41,7,1.42,1.58,"811288",0.26,9.38572856558335,0.35,9.20558011690006,0.37,24.3845890903,0.42,11.1965019362322,0.42,44.6702163351294,75.1241666666667,"PIPA2",0.775093219969122
18,"CGCM3_A1B",1990,15.4,1220,660,4.2,-2.1,25.6,31.7,96,204,3962,3352,60,22,1.24,1.54,"811253",0.1,0.0624321324837158,0.31,4.71680183576631,0.96,32.9384568465037,0.725,1.12087084734407,0.855,22.1253465456061,78.3763333333333,"PIPA2",1
18,"CGCM3_A1B",2030,16.7,1271,697,4.3,-1.7,26.9,32.5,87,231,4380,3863,58,17,1.23,1.58,"811253",0.25,3.1744608215173,0.23,4.16849595061385,0.475,12.5790431859193,0.435,1.88773155633056,0.65,41.3836195026295,76.3586666666667,"PIPA2",0.886309779406859
18,"CGCM3_A1B",2060,18.1,1240,643,6.1,0,28.2,34.1,78,245,4845,4294,39,5,1.22,1.59,"811253",0.405,7.54694771893562,0.355,3.98603234276755,0.385,9.12859258389753,0.41,2.08449593798825,0.685,44.5820936698758,81.2129047619048,"PIPA2",0.919607617371784
18,"CGCM3_A1B",2090,18.5,1328,696,5.6,-0.5,28.9,34.9,75,251,4997,4535,41,7,1.25,1.65,"811253",0.385,7.28652058575448,0.265,5.18822333486303,0.355,17.3322772372916,0.37,9.64486825050056,0.465,45.8847263056018,81.129438095238,"PIPA2",0.809259359942637
18,"CGCM3_A2",1990,15.4,1220,660,4.2,-2.1,25.6,31.7,96,204,3962,3352,60,22,1.24,1.54,"811253",0.1,0.0624321324837158,0.31,4.71680183576631,0.96,32.9384568465037,0.725,1.12087084734407,0.855,22.1253465456061,78.3763333333333,"PIPA2",1
18,"CGCM3_A2",2030,17.2,1202,660,4.9,-1.1,27.3,33.5,87,232,4550,3962,52,12,1.36,1.7,"811253",0.255,3.01002576129956,0.31,4.29706190580043,0.44,8.94470834952542,0.525,4.77465728774469,0.645,40.7350372752468,79.1284380952381,"PIPA2",0.893794785946145
18,"CGCM3_A2",2060,17.7,1290,675,5.5,-0.5,28.5,34.6,83,239,4728,4210,45,8,1.28,1.75,"811253",0.275,6.57273596686352,0.265,4.69927480446605,0.345,11.7308092452209,0.335,7.50781241191402,0.65,44.1498619954295,82.2382380952381,"PIPA2",0.883253874804515
18,"CGCM3_A2",2090,19.8,1191,660,6.9,0.9,30.1,36.2,60,271,5451,5026,34,1,1.37,2,"811253",0.33,5.78362139621356,0.345,12.7814509761963,0.22,15.3113428946734,0.32,9.07378725108041,0.455,40.195069889163,79.9037666666667,"PIPA2",0.792511773752006
18,"CGCM3_B1",1990,15.4,1220,660,4.2,-2.1,25.6,31.7,96,204,3962,3352,60,22,1.24,1.54,"811253",0.1,0.0624321324837158,0.31,4.71680183576631,0.96,32.9384568465037,0.725,1.12087084734407,0.855,22.1253465456061,78.3763333333333,"PIPA2",1
18,"CGCM3_B1",2030,16.8,1185,647,3.7,-2.6,27.1,33.2,88,222,4438,3867,58,21,1.5,2.01,"811253",0.25,4.59278700325082,0.195,9.16207140237995,0.165,2.02762635183776,0.265,6.95698003326409,0.4,26.7897492822398,78.3799714285714,"PIPA2",0.72016049105472
18,"CGCM3_B1",2060,17.2,1201,667,5.2,-1,27.4,33.1,85,231,4557,4004,43,12,1.18,1.47,"811253",0.33,2.0424742378825,0.265,1.67423435099991,0.49,12.3088886336691,0.6,0.805384232829243,0.665,41.7279545987368,78.6051380952381,"PIPA2",0.911823371295173
18,"CGCM3_B1",2090,17.5,1308,721,6.3,0.1,27.7,33.2,86,230,4645,4054,41,5,1.31,1.4,"811253",0.23,2.65242758652389,0.315,1.5585363294668,0.795,11.1970949547117,0.6,1.70184624205166,0.785,42.095355269375,76.1782047619048,"PIPA2",0.950773046867715
18,"GFDLCM21_A2",1990,15.4,1220,660,4.2,-2.1,25.6,31.7,96,204,3962,3352,60,22,1.24,1.54,"811253",0.1,0.0624321324837158,0.31,4.71680183576631,0.96,32.9384568465037,0.725,1.12087084734407,0.855,22.1253465456061,78.3763333333333,"PIPA2",1
18,"GFDLCM21_A2",2030,16.8,1375,782,5.4,-1.1,26.7,32.4,86,231,4405,3855,48,9,1.28,1.56,"811253",0.19,0.892672284841149,0.305,2.90038778714145,0.72,10.9823093566007,0.55,3.85635071892604,0.665,40.0181169762296,75.7142904761905,"PIPA2",0.913859363161339
18,"GFDLCM21_A2",2060,17.6,1353,783,5.4,-1,28.2,33.8,82,242,4697,4189,49,8,1.5,1.8,"811253",0.245,6.83392294678287,0.345,9.23390818256875,0.37,20.1391514035675,0.45,12.5677775980148,0.625,42.6859712466213,74.4825714285714,"PIPA2",0.879929657194133
18,"GFDLCM21_A2",2090,20,1394,772,8.5,2.1,31,37.1,66,261,5515,5019,26,1,1.35,1.74,"811253",0.31,5.03882194991015,0.41,22.7980275708709,0.34,26.3322903420677,0.35,8.64013524072083,0.55,43.0294364560901,82.3752333333334,"PIPA2",0.846519309250854
18,"GFDLCM21_B1",1990,15.4,1220,660,4.2,-2.1,25.6,31.7,96,204,3962,3352,60,22,1.24,1.54,"811253",0.1,0.0624321324837158,0.31,4.71680183576631,0.96,32.9384568465037,0.725,1.12087084734407,0.855,22.1253465456061,78.3763333333333,"PIPA2",1
18,"GFDLCM21_B1",2030,16.6,1340,728,6.3,0,27.1,33.2,86,228,4334,3767,43,5,1.23,1.57,"811253",0.19,1.48235645305254,0.36,2.73495479450963,0.865,11.9733481817032,0.735,1.05280767850545,0.815,41.7543306478129,74.6183333333334,"PIPA2",0.975129488637599
18,"GFDLCM21_B1",2060,17.1,1366,788,5.3,-0.9,27.4,33.2,86,230,4519,3941,48,9,1.4,1.88,"811253",0.195,5.24498157631131,0.32,10.9710798498615,0.48,14.4275758959821,0.495,10.4946759333768,0.68,43.0892937001035,72.4871714285714,"PIPA2",0.901928245957857
18,"GFDLCM21_B1",2090,17.9,1412,792,5.1,-1.3,27.7,33.6,77,248,4764,4181,42,9,1.43,1.79,"811253",0.255,8.19904043064857,0.3,10.0933739370462,0.415,19.3102406662237,0.45,13.195288287607,0.61,42.9019561451993,74.5647380952381,"PIPA2",0.872085414296487
18,"HADCM3_A2",1990,15.4,1220,660,4.2,-2.1,25.6,31.7,96,204,3962,3352,60,22,1.24,1.54,"811253",0.1,0.0624321324837158,0.31,4.71680183576631,0.96,32.9384568465037,0.725,1.12087084734407,0.855,22.1253465456061,78.3763333333333,"PIPA2",1
18,"HADCM3_A2",2030,17.2,1212,609,5.5,-0.9,28.1,34.7,86,228,4546,4015,46,8,1.11,1.36,"811253",0.44,7.8847442105851,0.23,0.2987516016637,0.225,4.50768972860995,0.23,0.146201081226515,0.655,36.186883487495,79.3549047619048,"PIPA2",0.89530292422381
18,"HADCM3_A2",2060,18,1322,697,5.3,-1.1,29.4,36,80,248,4864,4451,48,10,1.34,1.39,"811253",0.375,7.47107297406619,0.19,0.69098602683351,0.31,6.63745208610026,0.24,5.69734822091938,0.49,44.4047464882258,81.7124714285714,"PIPA2",0.798314751196146
18,"HADCM3_A2",2090,20.2,1402,785,6.9,0.3,32,38.6,66,258,5601,5180,35,3,1.6,2.09,"811253",0.36,10.4589863247791,0.38,14.9107132351009,0.33,25.7258404336726,0.365,17.6843462422261,0.445,46.2976446638694,79.6286047619048,"PIPA2",0.803267160408206
18,"HADCM3_B2",1990,15.4,1220,660,4.2,-2.1,25.6,31.7,96,204,3962,3352,60,22,1.24,1.54,"811253",0.1,0.0624321324837158,0.31,4.71680183576631,0.96,32.9384568465037,0.725,1.12087084734407,0.855,22.1253465456061,78.3763333333333,"PIPA2",1
18,"HADCM3_B2",2030,16.9,1203,665,4.8,-1.6,28,34,87,229,4482,3972,49,17,1.15,1.42,"811253",0.39,4.38175712426214,0.14,0.413330790211927,0.275,5.44309691443856,0.3,0.181153058275735,0.515,32.4112472461641,77.5168714285714,"PIPA2",0.816248762699499
18,"HADCM3_B2",2060,17.5,1364,779,7,0.2,28.2,34.2,86,234,4636,4023,38,2,1.48,1.74,"811253",0.17,1.88561625831233,0.355,3.48578178582988,0.54,18.2184576509942,0.53,10.6567072115682,0.72,38.0178488954908,74.6979380952381,"PIPA2",0.919620698363742
18,"HADCM3_B2",2090,18.7,1348,746,5.4,-1.5,29.7,35.7,71,256,5098,4671,42,8,1.42,1.59,"811253",0.33,11.1000813864156,0.29,6.64285371479587,0.32,18.9538290143306,0.42,9.96550110308366,0.425,50.5027291187061,77.9816714285714,"PIPA2",0.788796529604241
19,"CGCM3_A1B",1990,15.5,1218,660,4.3,-2,25.7,31.7,96,204,3977,3361,59,21,1.24,1.54,"811253",0.085,0.0624321324837158,0.42,2.20259336054949,0.97,29.4620692919384,0.71,0.713443180072681,0.885,27.4795619138632,78.6731666666667,"PIPA2",1
19,"CGCM3_A1B",2030,16.7,1268,697,4.4,-1.7,27,32.5,88,231,4404,3875,56,16,1.23,1.58,"811253",0.235,3.31691880569444,0.23,4.3521149490992,0.535,12.6256882130262,0.45,1.6804628058872,0.65,42.2811838773396,76.0012666666667,"PIPA2",0.883622305632865
19,"CGCM3_A1B",2060,18.1,1233,640,6.1,0,28.2,34.2,78,245,4851,4299,39,5,1.22,1.59,"811253",0.405,8.06973100604265,0.37,3.74274570591503,0.365,8.7864291998067,0.4,2.0407532424207,0.665,45.0807949192324,81.4532380952381,"PIPA2",0.908825976934426
19,"CGCM3_A1B",2090,18.5,1326,696,5.6,-0.5,28.9,35,75,251,5006,4532,41,7,1.25,1.65,"811253",0.395,6.6242959902381,0.26,4.70628649832868,0.355,17.4552935070417,0.37,9.65170011787661,0.475,46.0718054358818,81.1690380952381,"PIPA2",0.813219387603756
19,"CGCM3_A2",1990,15.5,1218,660,4.3,-2,25.7,31.7,96,204,3977,3361,59,21,1.24,1.54,"811253",0.085,0.0624321324837158,0.42,2.20259336054949,0.97,29.4620692919384,0.71,0.713443180072681,0.885,27.4795619138632,78.6731666666667,"PIPA2",1
19,"CGCM3_A2",2030,17.2,1198,658,5,-1.1,27.3,33.6,87,233,4557,3965,52,11,1.36,1.71,"811253",0.25,2.43543320525556,0.295,3.37083988967074,0.43,9.9190258933837,0.545,4.73426720941876,0.65,38.9591815905116,79.0231047619048,"PIPA2",0.894548103322687
19,"CGCM3_A2",2060,17.7,1286,674,5.5,-0.5,28.5,34.7,81,240,4742,4237,45,8,1.28,1.76,"811253",0.29,7.5446099647227,0.275,6.5574080935533,0.345,9.46906160808685,0.345,8.60388961593356,0.65,44.2046638898305,81.8563714285714,"PIPA2",0.884146541133368
19,"CGCM3_A2",2090,19.9,1187,659,6.9,1,30.2,36.3,60,271,5472,5054,34,1,1.37,2,"811253",0.34,6.06864846735373,0.335,12.7489193908838,0.225,15.1162325635791,0.315,8.97176833959177,0.43,39.4147094399513,79.9735666666667,"PIPA2",0.778316756603982
19,"CGCM3_B1",1990,15.5,1218,660,4.3,-2,25.7,31.7,96,204,3977,3361,59,21,1.24,1.54,"811253",0.085,0.0624321324837158,0.42,2.20259336054949,0.97,29.4620692919384,0.71,0.713443180072681,0.885,27.4795619138632,78.6731666666667,"PIPA2",1
19,"CGCM3_B1",2030,16.8,1183,646,3.7,-2.6,27.1,33.3,88,224,4449,3878,58,21,1.49,2,"811253",0.255,4.94878412621361,0.19,8.96207140237995,0.165,2.394534005139,0.265,7.06072368409114,0.38,26.8717439626559,78.4977714285714,"PIPA2",0.706963475253945
19,"CGCM3_B1",2060,17.2,1199,667,5.2,-1,27.4,33.2,85,230,4566,4010,43,12,1.18,1.47,"811253",0.335,2.09252824919429,0.275,1.67423435099991,0.49,12.9413070502874,0.6,0.760430837154455,0.66,40.5744636130398,78.5235047619048,"PIPA2",0.908361282541817
19,"CGCM3_B1",2090,17.5,1305,719,6.3,0.1,27.8,33.3,85,230,4650,4065,41,5,1.32,1.41,"811253",0.24,3.13184646823444,0.345,1.69141357362015,0.775,12.8391377680566,0.58,1.74317827683162,0.775,40.4920970994795,76.1703714285714,"PIPA2",0.942226613287776
19,"GFDLCM21_A2",1990,15.5,1218,660,4.3,-2,25.7,31.7,96,204,3977,3361,59,21,1.24,1.54,"811253",0.085,0.0624321324837158,0.42,2.20259336054949,0.97,29.4620692919384,0.71,0.713443180072681,0.885,27.4795619138632,78.6731666666667,"PIPA2",1
19,"GFDLCM21_A2",2030,16.9,1372,779,5.4,-1.1,26.7,32.5,86,230,4420,3870,48,9,1.28,1.56,"811253",0.18,0.971766117372585,0.31,3.07423614002566,0.735,11.1887784560515,0.56,3.33470277790844,0.68,41.0938855624507,76.1270238095238,"PIPA2",0.917685201238259
19,"GFDLCM21_A2",2060,17.6,1347,781,5.5,-1,28.2,33.9,81,243,4705,4210,49,7,1.5,1.81,"811253",0.25,6.91932469788309,0.365,11.076460956664,0.365,20.2230913725223,0.45,12.5381505962084,0.61,43.6740012744469,74.3684047619047,"PIPA2",0.87233029842432
19,"GFDLCM21_A2",2090,20.1,1390,770,8.6,2.1,31,37.1,66,261,5534,5031,25,1,1.35,1.75,"811253",0.31,5.0418238783697,0.385,24.5554747322915,0.335,26.7342910145019,0.345,9.02422203397521,0.56,44.5790898046653,82.3689666666667,"PIPA2",0.847560656558188
19,"GFDLCM21_B1",1990,15.5,1218,660,4.3,-2,25.7,31.7,96,204,3977,3361,59,21,1.24,1.54,"811253",0.085,0.0624321324837158,0.42,2.20259336054949,0.97,29.4620692919384,0.71,0.713443180072681,0.885,27.4795619138632,78.6731666666667,"PIPA2",1
19,"GFDLCM21_B1",2030,16.7,1337,728,6.4,0,27.2,33.2,86,228,4345,3776,42,5,1.23,1.57,"811253",0.19,1.80081166043918,0.38,2.83426374480312,0.86,11.4076349665966,0.735,0.743960866498742,0.81,42.3814273345812,74.6043666666667,"PIPA2",0.971328407954659
19,"GFDLCM21_B1",2060,17.2,1363,787,5.4,-0.8,27.4,33.3,86,230,4529,3947,48,8,1.4,1.88,"811253",0.19,4.97930908028981,0.315,9.88697868833731,0.49,14.3082900398459,0.495,9.43251856623168,0.69,43.4329325484216,72.9096714285714,"PIPA2",0.903756225102123
19,"GFDLCM21_B1",2090,17.9,1407,789,5.2,-1.3,27.7,33.7,77,249,4777,4196,41,9,1.44,1.79,"811253",0.27,7.54126996252368,0.295,10.5479696394378,0.425,18.3954341580149,0.43,13.4593328194538,0.615,43.3223616486053,74.7727047619047,"PIPA2",0.872312829058806
19,"HADCM3_A2",1990,15.5,1218,660,4.3,-2,25.7,31.7,96,204,3977,3361,59,21,1.24,1.54,"811253",0.085,0.0624321324837158,0.42,2.20259336054949,0.97,29.4620692919384,0.71,0.713443180072681,0.885,27.4795619138632,78.6731666666667,"PIPA2",1
19,"HADCM3_A2",2030,17.2,1208,608,5.5,-0.8,28.1,34.8,86,228,4554,4021,46,8,1.12,1.36,"811253",0.43,7.29868542733983,0.25,0.546774180379469,0.225,5.14553515110349,0.23,0.146201081226515,0.66,36.044669019452,79.6886714285715,"PIPA2",0.895608658879837
19,"HADCM3_A2",2060,18.1,1317,693,5.3,-1.1,29.5,36,79,248,4881,4474,47,10,1.35,1.4,"811253",0.4,7.2884825962542,0.19,0.718736462414053,0.22,6.86846499285154,0.265,5.84803341774997,0.49,43.6826448701096,80.7522714285714,"PIPA2",0.800505675175307
19,"HADCM3_A2",2090,20.2,1397,783,6.9,0.3,32,38.6,66,258,5606,5183,35,1,1.6,2.1,"811253",0.355,10.0425609112536,0.38,14.4994445653398,0.335,25.1700628160129,0.37,17.8604315337362,0.44,46.1436453081143,79.8249380952381,"PIPA2",0.799194352228131
19,"HADCM3_B2",1990,15.5,1218,660,4.3,-2,25.7,31.7,96,204,3977,3361,59,21,1.24,1.54,"811253",0.085,0.0624321324837158,0.42,2.20259336054949,0.97,29.4620692919384,0.71,0.713443180072681,0.885,27.4795619138632,78.6731666666667,"PIPA2",1
19,"HADCM3_B2",2030,17,1200,663,4.8,-1.6,28.1,34,88,229,4491,3974,49,17,1.15,1.42,"811253",0.4,4.59823839509522,0.135,0.413330790211927,0.27,5.76359813935698,0.295,0.207155205971682,0.44,32.7818143118252,77.1566380952381,"PIPA2",0.774571956871503
19,"HADCM3_B2",2060,17.6,1361,777,7,0.2,28.2,34.3,85,234,4654,4052,38,2,1.48,1.74,"811253",0.18,2.6020151029705,0.36,3.52894698348555,0.53,20.3153484348731,0.54,10.6603962645994,0.685,38.3933432368437,73.8985047619048,"PIPA2",0.90411008625313
19,"HADCM3_B2",2090,18.8,1342,742,5.4,-1.5,29.7,35.8,71,255,5104,4676,42,8,1.42,1.59,"811253",0.335,10.6989691571905,0.295,7.47664954875078,0.31,18.3134246538352,0.415,10.2174145262345,0.425,47.8939163927395,78.1340714285714,"PIPA2",0.787238998885125
20,"CGCM3_A1B",1990,15.5,1219,660,4.3,-2.1,25.7,31.7,96,204,3975,3361,59,21,1.24,1.54,"811288",0.16,0.0939749656323976,0.46,5.52258957748387,0.955,35.8353371046433,0.835,0.769027538002485,0.855,35.0642424649511,83.4424,"PIPA2",1
20,"CGCM3_A1B",2030,16.7,1268,697,4.4,-1.7,27,32.5,88,231,4404,3875,56,16,1.23,1.58,"811288",0.205,3.16738202532904,0.26,3.10990737564433,0.585,14.6363962794565,0.505,1.22307888543694,0.635,47.5113753913777,74.0514333333333,"PIPA2",0.878959037500285
20,"CGCM3_A1B",2060,18.1,1233,640,6.1,0,28.2,34.2,78,245,4851,4299,39,5,1.22,1.59,"811288",0.265,7.84759382349214,0.41,5.97022797941783,0.395,11.6160814239386,0.41,2.24368651863574,0.64,45.2165261817247,74.4623333333333,"PIPA2",0.88648972444309
20,"CGCM3_A1B",2090,18.5,1326,696,5.6,-0.5,28.9,35,75,251,5006,4532,41,7,1.25,1.65,"811288",0.305,7.34659028414992,0.315,7.13540558083568,0.38,21.898290850898,0.41,9.17222539884513,0.47,44.7617680998265,74.4434,"PIPA2",0.807660141682307
20,"CGCM3_A2",1990,15.5,1219,660,4.3,-2.1,25.7,31.7,96,204,3975,3361,59,21,1.24,1.54,"811288",0.16,0.0939749656323976,0.46,5.52258957748387,0.955,35.8353371046433,0.835,0.769027538002485,0.855,35.0642424649511,83.4424,"PIPA2",1
20,"CGCM3_A2",2030,17.2,1198,658,5,-1.1,27.3,33.6,87,233,4557,3965,52,11,1.36,1.71,"811288",0.2,1.39842399315882,0.34,5.16800486777795,0.51,15.5519337562483,0.595,5.116221821808,0.64,42.8268819347017,74.7328666666667,"PIPA2",0.889843122833797
20,"CGCM3_A2",2060,17.7,1287,675,5.5,-0.5,28.5,34.7,81,240,4739,4234,45,8,1.28,1.75,"811288",0.27,5.87085218562266,0.345,5.53268069484903,0.4,14.5092331417587,0.4,8.807115941967,0.65,47.6673224917124,75.8606666666666,"PIPA2",0.888612487123355
